sku,precio,categorias,nombre,descripcion,medidas,imagenes_url
PS28227-SB 20,$32.25 ,Tazas,INDRA,"Taza de vidrio sublimable con acabado frost, degradado en la base y asa.",9.7 x 8 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28228-LON 044,$176.44 ,Loncheras,TYREE,"Lonchera en la parte superior y hielera en la parte inferior, 1 bolsa frontal, con correa ajustable y asa superior.",27 x 24.5 x 18.5 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28214-SO 130,$36.00 ,Tech,KUNS,"Caja de almacenamiento de plástico con cables adaptadores y soporte para celular que incluye; 1 tipo USB, 1 tipo C, 1 lightning, 1 Micro, 1 llave Sim y 3 espacios para Micro/ Nano Sim.",8.4 x 8.4 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28215-HR 053,$32.63 ,Herramientas,FITA,Flexómetro con detalle en bambú y cinta metálica de 5 m. Incluye correa y seguro.,6.4 x 6.4 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28217-HO 169,$268.88 ,Cocina,BRIE,"Tabla de quesos separable que incluye 2 mini platos de cerámica, 1 tenedor, 1 cuchillo, 1 cuchillo de avión estrecho y 1 cuchillo de pala.",21 x 31.7 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28218-LE 048,$18.00 ,Libretas,KOKE,"Libreta ecológica con espiral, con 6 hojas negras que incluyen notas adhesivas de diferentes colores.",8 x 8 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28204-T 276,$15.28 ,Vasos,ARHUS,Vaso de aluminio de una pared.,10.3 x 9.8 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28207-SO 144,$71.81 ,Relojes,DOK,"Reloj digital con despertador, medidor de temperatura, día, mes y año. Incluye baterias.",7.3 x 13.2 x 3.1 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28208-O 115,$73.88 ,Libretas,WOOLF,"Libreta de poliuretano con 96 hojas de raya, separador y cinta elástica.",21.2 x 14.5 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28209-HO 161,$71.06 ,Bar,DUKE,Licorera de 7 oz. con acabado espejo y tapa enroscable sujeta al cuerpo.,12 x 9.2 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28202-SO 156,$100.88 ,Audio,LORDE,"Audífonos bluetooth de plástico con función de manos libres, controles de llamada, volumen, reproducción de audio, botón de encendido y apagado que cuenta con entrada para tarjeta de memoria micro SD y auxiliar. Incluye cable de carga.",20 x 18 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28192-T 242,$129.75 ,Termos,BASIN,"Termo con doble pared de acero inoxidable, insulado al vacío, acabado rugoso y tapa de cierre a presión. Termo con doble pared de acero inoxidable, insulado al vacío, acabado rugoso y tapa de cierre a presión.",14.5 x 7.9 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28195-T 255,$140.25 ,Termos,LAIKI,"Termo con doble pared de acero inoxidable, acabado rugoso, base con destapador y tapa enroscable intercambiable.",15.9 x 8 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28183-SO 160,$564.66 ,Tech,WEC,"Cargador inalámbrico con alarma digital, bluetooth, bocina y lámpara de noche con tres modalidades. Incluye cable de carga tipo C.",9.5 x 21 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28185-T 256,$131.91 ,Termos,FRIENDS,"Termo con doble pared de acero inoxidable, insulado al vacío, con tapa de cierre a presión y popote.",16.4 x 9 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28187-T 245,$160.97 ,Termos,SAQQ,Termo de acero inoxidable de doble pared insulado al vacío con acabado rugoso. Cuenta con una tapa de rosca con asa para sujetarlo fácilmente.,30 x 8.7 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28189-SO 153,$154.03 ,Audio,BELI,Audífonos inalámbricos con estuche recargable que indica el nivel de carga y mecanismo touch. Incluye cable tipo C.,5 x 5 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28169-TL 040,$30.19 ,Bar,CRACK,Juego de cubilete con interior forrado y 5 dados de poker.,8.7 x 7.8 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28171-T 265,$122.53 ,Termos,RANGER,"Termo con doble pared de acero inoxidable, insulado al vacío, acabado rubber, tapa enroscable y asa de silicón.",26.5 x 7 cm  ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28161-SO 150,$399.94 ,Cargadores,NUR,"Power Bank transparente de 20,000 mAh con 2 entradas USB, 1 tipo C, botón de encendido o apagado, incluye cables para dispositivos de entrada USB, micro USB, tipo C y lightning, medidor de carga y 4 tipos de luz que sirven como lámpara.",13.3 x 6.8 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28163-SO 162,$29.91 ,Tech,GLIM,"Mini aro de luz LED con clip ajustable para celulares o equipos de cómputo, cuenta con 3 niveles de intensidad. Incluye cable de carga.",8.4 x 8.3 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28164-T 252,$130.69 ,Termos,DARYA,"Termo con doble pared de acero inoxidable, insulado al vacío y acabado rugoso. Incluye tapa enroscable con boquilla de cierre a presión y asa.",23.5 x 7.2 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28165-T 250,$159.09 ,Termos,GAF,"Termo con doble pared de acero inoxidable, insulado al vacío, acabado rugoso, base de corcho, y tapa enroscable con asa. Cap. 500 ml.",27.7 x 6.7 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28154-T 262,$155.25 ,Termos,BEAN,Termo de doble pared de acero inoxidable y exterior de plástico elaborado a base de granos de café reciclado con tapa plástica enroscable. Incluye en la parte inferior un chupón anti derrame.,17 x 8.9 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28159-SO 157,$169.50 ,Audio,FREEN,"Audífonos bluetooth de plástico con función de manos libres, controles de llamada, volumen, reproducción de audio, botón de encendido y apagado que cuenta con entrada para tarjeta de memoria micro SD y auxiliar. Incluye cable de carga.",19.5 x 18.5 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28160-T 260,$198.47 ,Termos,MATT,"Termo con doble pared de acero inoxidable, insulado al vacío, acabado rugoso, tapa enroscable con cierre a presión y popote. Incluye asa plegable.",23.8 x 8.9 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28148-SO 140,$311.81 ,Audio,LINKIN,"Bocina bluetooth portátil con 7 colores de luces LED, entrada para auxiliar, TF, USB y micrófono para contestador de llamadas. Incluye cable tipo C.",13.6 x 8.6 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28149-SO 161,$264.75 ,Cargadores,YAN,"Wireless charger 3 en 1 para smartphone, audífonos y reloj inteligente. Incluye cable de carga tipo C. (Compatible para dispositivos con tecnología Qi).",13.5 x 7.0 cm  ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28150-T 241,$180.75 ,Termos,GOMU,"Termo insulado al vacío con doble pared de acero inoxidable, recubierto en silicón y tapa de cierre a presión.",17.5 x 8.7 x 10 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28152-SO 152,$98.81 ,Audio,TAYLOR,"Audífonos inalámbricos con acabado rubber, batería recargable y mecanismo touch. Incluye cable de carga tipo C.",5.5 x 4.3 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28143-SO 159,$406.03 ,Audio,DRAGONS,"Bocina inalámbrica portátil con entrada micro SD, USB, auxiliar y audífonos con mecanismo touch. Incluye cable de carga tipo C.",8.5 x 11.5 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28146-SO 146,$229.97 ,Cargadores,PIN,"Power Bank de 10,000 mAh con 2 entradas USB y 1 tipo C",14.7 x 7.1 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28147-T 258,$147.94 ,Termos,BOSSU,"Termo con doble pared de acero inoxidable, insulado al vacío, acabado rugoso, tapa de cierre a presión y banda elástica.",21 x 8.3 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28136-T 247,$153.19 ,Termos,SISTÁN,"Termo con doble pared de acero inoxidable, tapa enroscable con boquilla de cierre a presión y asa. Cap. 530 ml.",17.8 x 8.5 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28138-SO 147,$178.41 ,Cargadores,LOAD,"Power Bank de acabado rubber con 3,000 mAh, círculo magnético y cable de carga tipo C.",9.6 x 6.5 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS28140-SO 142,$32.53 ,Relojes,TIN,"Reloj electrónico LED de pantalla táctil, con correa de silicona.",4.5 x 26 cm ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26849-T 239,$19.55 ,Cilindros,MIDEX,Cilindro de plástico de una pared con tapa enrroscable y cinta de silicón. (El envío de este material se hace por separado de base y tapas derivado a los cambios de altura si se traslada a otros lugares de la República). Medidas del empaque de la base: 70 piezas por caja.,26cm x 7.5cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26095-PLACA-1,$18.56 ,Otros,PLACA,Placa metalica con acabado espejo y dos seguros en la parte trasera para colocar en cualquier mochila.,4cm x 7cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS4377-MK 016,$174.68 ,"Llaveros,Oficina",Wiki,"Llavero metálico de forma rectangular con centro de color, giratorio, cinta y arillo reforzado para colgar.",8.5cm x 3cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22699-T 233,$153.00 ,Termos,DAM,"Termo insulado al vacío con doble pared de acero inoxidable, base de corcho y tapa enroscable.",27.5cm x 7cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22700-T 234,$186.37 ,Termos,GAGA,"Termo insulado al vacío, con doble pared de acero inoxidable y acabado con glitter. Incluye tapa de cierre a presión y boquilla de seguridad.",17.7cm x 8.7cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22701-T 235,$69.09 ,Termos,MASATO,Termo con doble pared de acero inoxidable e interior de plástico. Incluye tapa enroscable y cierre de seguridad.,21cm x 6.5cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22702-T 238,$157.88 ,Tarros,CASTILLO,Tarro de doble pared de acero inoxidable insulado al vacío y popote.,14.3cm x 8.4cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22692-T 226,$172.69 ,Termos,MASALA,"Termo insulado al vacío, con doble pared de acero inoxidable, acabado rugoso, tapa plástica enroscable y boquilla de seguridad.",6.8cm x 22cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22693-T 227,$50.91 ,Bebidas,FRAISE,Cilindro de plástico con infusor de frutas y popote.,23cm x 7cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22686-T 220,$145.59 ,Cilindros,DANUBIO,"Cilindro de plástico con acabado rubber, cuenta con tapa de doble funcionalidad, boquilla normal, boquilla con popote y asa.",29.8cm x 11.2cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22689-T 223,$163.78 ,Bebidas,SIROP,"Cilindro de plástico con acabado rubber difuminado, tapa de seguridad y asa.",29.5cm x 10.8cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22691-T 225,$76.22 ,Cilindros,NILO,Cilindro de plástico con tapa enroscable.,27.8cm x 7.5cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22690-T 224,$128.16 ,Cilindros,BLONDE,"Cilindro de plástico con acabado rubber, banda de silicón y tapa de seguridad.",26.5cm x 7.8cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22681-T 215,$19.55 ,Cilindros,MISO,Cilindro de plástico de una pared con tapa enrroscable y cinta de silicón. (El envío de este material se hace por separado de base y tapas derivado a los cambios de altura si se traslada a otros lugares de la República).,26cm x 7.5cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22684-T 218,$63.38 ,Vasos,TROPICAL XL,Vaso de doble pared de plástico con popote incluido.,21cm x 9.5cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22674-T 205,$109.12 ,Cilindros,NAMOR,Cilindro de plástico rubber con tapa de seguridad y cintillo de silicón.,28cm x 7.5cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22675-T 206,$135.28 ,Cilindros,GOAL,"Cilindro de plástico con acabado rubber, tapa de seguridad y asa. Capacidad de 1,500 ml.",27.1cm x 10.5cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22676-T 207,$198.00 ,Termos,MARVEL,"Termo de doble pared de acero inoxidable, insulado al vacío con tapa enroscable y correa de silicón.",32cm x 8.2cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22661-SO 125,$418.03 ,Cargadores,TAUTÓN,"Multicargador inalámbrico con 4 funciones. Incluye cargador para smartphone, reloj inteligente, audífonos y lampara en la base, cable con conector tipo C. (Compatible para dispositivos con tecnología Qi).",14cm x 13.2cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22668-T 199,$139.78 ,Termos,ARKANI,"Termo de acero inoxidable, insulado al vacío, con tapa que sirve como taza.",25cm x 6.8cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22667-T 198,$219.56 ,Termos,SILVESTRE,"Termo de acero inoxidable, insulado al vacío, su tapa enroscable cuenta con boquilla abatible, popote y asa en la parte superior.",23.1cm x 7.3cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22653-SO 117,$130.41 ,Audio,DRAKE,"Bocina inalámbrica con correa de plástico, función de bluetooth, entradas USB (carga), entrada auxiliar para audio, entrada micro USB y micro SD.",16cm x 7.5cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22655-SO 119,$429.75 ,Cargadores,WATT,"Power Bank de 10,000mah con soporte para celular plegable, 2 entradas USB, 1 v5 y 1 tipo C.",14.5cm x 7cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22656-SO 120,$279.66 ,Audio,ORAS,"Bocina Bluetooth portátil con reloj digital, radio FM y micrófono para contestador de llamadas, cuenta con entrada para Aux, TF y cable de carga.",7cm x 14cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22658-SO 122,$486.84 ,Audio,SHEERAN,"Bocina Bluetooth portátil con 7 colores de luces LED, entrada para auxiliar, TF y tipo C, radio FM y micrófono para contestador de llamadas.",12.5cm x 17.5cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22648-SO 112,$189.56 ,Tech,LIX,Lámpara para escritorio con organizador y cargador Wireless para smartphones compatibles con tecnología Qi. Incluye cable de carga.,42.6cm x 17.5cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22650-SO 114,$37.22 ,Cargadores,SILVER,"Cargador multifuncional cuadrado con entrada tipo USB, conector de salida micro USB, tipo C y lightning.",5.4cm x 5.4cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22649-SO 113,$323.34 ,Audio,STYLES,"Audífonos plegables bluetooth de plástico con acabado rubber, incluye función de manos libres, control de llamada, volumen, reproducción de audio, botón de encendido y apagado, entrada tarjeta de memoria micro SD, entrada micro USB y auxiliar.",19cm x 19cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22651-SO 115,$19.03 ,Accesorios,ZED,Soporte para celular con doble adhesivo.,5.2cm x 5.2cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22640-O 102,$30.84 ,Libretas,MINI KEEPER,"Libreta de poliuretano con 90 hojas de raya, banda elástica para sujetar cubierta y textura.",14.5cm x 9.5cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22641-O 104,$31.59 ,Accesorios,WRISTE,Mousepad ergonómico y descansador de muñeca.,23cm x 21cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22643-O 106,$42.47 ,Cocina,TIRAMISÚ,Libreta de poliuretano con 90 hojas rayadas y tonos pastel.,21cm x 14.5cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22644-PM 13,$142.59 ,Outdoor,STRATO,"Impermeable de botones, capucha y reflejante. Incluye estuche con cierre y asa.",116cm x 68cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22633-MK 047,$9.66 ,Llaveros,CAS,Llavero metálico circular con destapador.,6cm x 3.6cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22636-O 098,$102.56 ,Tech,SHAZAM,"Lámpara para escritorio con multiorganizador, luz cálida y blanca, cargador incluido, potencia de 4w.",31cm x 16.8cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22635-O 097,$70.50 ,Relojes,TAIMI,"Reloj de pared circular, utiliza batería AA (No incluida).",26cm x 26cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22634-O 096,$70.97 ,Libretas,POE,"Libreta curpiel con 90 hojas rayadas, separador y filo metálico.",21cm x 14.5cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22637-O 099,$54.19 ,Accesorios,GAMER,Tapete mouse pad con superficie suave y base antiderrapante.,30cm x 68.5cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22639-O 101,$48.47 ,Libretas,KEEPER,"Libreta de poliuretano con 90 hojas de raya, banda elástica para sujetar cubierta y textura.",21cm x 14.5cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22626-MK 040,$30.28 ,Llaveros,SAFOA,Llavero metálico con correa de curpiel y orillas bordadas.,11.5cm x 2.2cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22630-MK 044,$19.59 ,Llaveros,VIDRE,Llavero con diseño en forma de octágono y luz blanca. Incluye 3 baterías AG1.,7cm x 3cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22632-MK 046,$16.97 ,Llaveros,CASTELLO,Llavero de corcho con arillo metálico en forma de botella.,4.5cm x 2cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22621-MK 035,$17.63 ,Llaveros,TOULON,"Llavero metálico circular, acabado espejo.",7.5cm x 3.5cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22623-MK 037,$13.78 ,Llaveros,KUNCI,Llavero metálico de placa solida en forma rectangular con arillo reforzado.,7.2cm x 3cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22624-MK 038,$13.78 ,Llaveros,KILE,Llavero metálico de placa solida en forma de ovalo con arillo reforzado.,8.1cm x 2.6cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22625-MK 039,$15.84 ,Llaveros,MELIA,Llavero metálico de placa solida en forma de cuadrado con arillo reforzado.,7.5cm x 3.8cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22609-LE 037,$31.78 ,Libretas,COLE,"Libreta ecológica de catón con 70 hojas rayadas, bolígrafo, notas adhesivas y ranura porta tarjetas.",20.8cm x 14.7cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22610-LON 032,$133.87 ,Hieleras,MORA,"Hielera rectangular con cierre, doble bolsa en la tapa, 1 bolsa frontal y doble asa.",23.5cm x 30cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22611-LON 033,$78.66 ,Loncheras,RAPI,"Lonchera con interior metalizado, exterior de plástico, cierre y doble asa.",20.5cm x 39.7cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22613-LON 035,$153.00 ,Hieleras,MELMAN,"Hielera de 3 compartimentos: 1 compartimento principal plastificado, 1 compartimento en la parte superior, 1 compartimento externo al frente, 1 malla lateral, cierres y correa ajustable.",21cm x 26cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22603-HR 047,$105.37 ,Tech,FLASH,"Lámpara recargable con luz led, botón de encendido y apagado.",17.1cm x 5.4cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS22605-LE 033,$36.84 ,Libretas,SKETCH,"Libreta ecológica de pasta gruesa y espiral, con hojas para colorear y blancas, incluye 6 colores diferentes.",22cm x 25.7cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
